EmployeeNumber,JobRole,ONET_SOC_Code,Skill_Name,Skill_Type
2060,Sales Representative,41-4012.00,SAP software,Software
2060,Sales Representative,41-4012.00,ACT! Premium,Software
2060,Sales Representative,41-4012.00,NetSuite ERP,Software
2060,Sales Representative,41-4012.00,Adobe InDesign,Software
2060,Sales Representative,41-4012.00,Yardi software,Software
2060,Sales Representative,41-4012.00,LinkedIn,Software
2060,Sales Representative,41-4012.00,Social media sites,Software
2060,Sales Representative,41-4012.00,Medical condition coding software,Software
2060,Sales Representative,41-4012.00,Sage 50 Accounting,Software
2060,Sales Representative,41-4012.00,Adobe Dreamweaver,Software
2060,Sales Representative,41-4012.00,Google Meet,Software
2060,Sales Representative,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,Software
2060,Sales Representative,41-4012.00,Maximizer Software Maximizer Enterprise,Software
2060,Sales Representative,41-4012.00,Microsoft Exchange,Software
2060,Sales Representative,41-4012.00,SSA Global BPCS,Software
2060,Sales Representative,41-4012.00,Microsoft PowerPoint,Software
2060,Sales Representative,41-4012.00,Microsoft Outlook,Software
2060,Sales Representative,41-4012.00,Soffront CRM Portal,Software
2060,Sales Representative,41-4012.00,vtiger CRM,Software
2060,Sales Representative,41-4012.00,UNIX,Software
2060,Sales Representative,41-4012.00,Microsoft Teams,Software
2060,Sales Representative,41-4012.00,Adobe Acrobat,Software
2060,Sales Representative,41-4012.00,Adobe Creative Cloud software,Software
2060,Sales Representative,41-4012.00,Data entry software,Software
2060,Sales Representative,41-4012.00,Oracle Business Intelligence Enterprise Edition,Software
2060,Sales Representative,41-4012.00,Microsoft Project,Software
2060,Sales Representative,41-4012.00,Hypertext markup language HTML,Software
2060,Sales Representative,41-4012.00,Apache Groovy,Software
2060,Sales Representative,41-4012.00,HEAT Software GoldMine,Software
2060,Sales Representative,41-4012.00,Novo Customer Tracking Software,Software
2060,Sales Representative,41-4012.00,Airtable,Software
2060,Sales Representative,41-4012.00,Microsoft Dynamics,Software
2060,Sales Representative,41-4012.00,SamePage StudioCRM,Software
2060,Sales Representative,41-4012.00,Tax software,Software
2060,Sales Representative,41-4012.00,Relavis CRM Portal,Software
2060,Sales Representative,41-4012.00,Autodesk AutoCAD,Software
2060,Sales Representative,41-4012.00,Mozilla Thunderbird,Software
2060,Sales Representative,41-4012.00,Ardexus Mode,Software
2060,Sales Representative,41-4012.00,Screencastify,Software
2060,Sales Representative,41-4012.00,Google Classroom,Software
2060,Sales Representative,41-4012.00,Citrix cloud computing software,Software
2060,Sales Representative,41-4012.00,Oracle Hyperion,Software
2060,Sales Representative,41-4012.00,NetSuite NetCRM,Software
2060,Sales Representative,41-4012.00,Evernote,Software
2060,Sales Representative,41-4012.00,IBM Notes,Software
2060,Sales Representative,41-4012.00,Aptean Onyx CRM,Software
2060,Sales Representative,41-4012.00,LexisNexis,Software
2060,Sales Representative,41-4012.00,Computerized call calendars,Software
2060,Sales Representative,41-4012.00,MASterMind,Software
2061,Laboratory Technician,29-2012.00,Active Learning,Essential
2061,Laboratory Technician,29-2012.00,Critical Thinking,Essential
2061,Laboratory Technician,29-2012.00,Active Listening,Essential
2061,Laboratory Technician,29-2012.00,Science,Essential
2061,Laboratory Technician,29-2012.00,Monitoring,Essential
2061,Laboratory Technician,29-2012.00,Speaking,Essential
2061,Laboratory Technician,29-2012.00,Learning Strategies,Essential
2061,Laboratory Technician,29-2012.00,Laboratory information system LIS,Software
2061,Laboratory Technician,29-2012.00,Billing software,Software
2061,Laboratory Technician,29-2012.00,IBM Notes,Software
2061,Laboratory Technician,29-2012.00,Google Docs,Software
2061,Laboratory Technician,29-2012.00,MEDITECH software,Software
2061,Laboratory Technician,29-2012.00,Specimen tracking software,Software
2061,Laboratory Technician,29-2012.00,National Instruments LabVIEW,Software
2061,Laboratory Technician,29-2012.00,Microsoft Office software,Software
2061,Laboratory Technician,29-2012.00,Medical system integration software,Software
2061,Laboratory Technician,29-2012.00,Database software,Software
2061,Laboratory Technician,29-2012.00,Test result delivery software,Software
2061,Laboratory Technician,29-2012.00,Test routing software,Software
2061,Laboratory Technician,29-2012.00,Quizlet,Software
2061,Laboratory Technician,29-2012.00,Microsoft Excel,Software
2061,Laboratory Technician,29-2012.00,Minitab,Software
2061,Laboratory Technician,29-2012.00,Hematology laboratory workflow management software,Software
2061,Laboratory Technician,29-2012.00,FileMaker Pro,Software
2061,Laboratory Technician,29-2012.00,Microsoft Outlook,Software
2061,Laboratory Technician,29-2012.00,SAP software,Software
2062,Healthcare Representative,41-4011.00,Active Listening,Essential
2062,Healthcare Representative,41-4011.00,Science,Essential
2062,Healthcare Representative,41-4011.00,Critical Thinking,Essential
2062,Healthcare Representative,41-4011.00,Reading Comprehension,Essential
2062,Healthcare Representative,41-4011.00,Mathematics,Essential
2062,Healthcare Representative,41-4011.00,Speaking,Essential
2062,Healthcare Representative,41-4011.00,Learning Strategies,Essential
2062,Healthcare Representative,41-4011.00,HEAT Software GoldMine,Software
2062,Healthcare Representative,41-4011.00,Microsoft Publisher,Software
2062,Healthcare Representative,41-4011.00,StataCorp Stata,Software
2062,Healthcare Representative,41-4011.00,Google Analytics,Software
2062,Healthcare Representative,41-4011.00,Microsoft Azure software,Software
2062,Healthcare Representative,41-4011.00,Amazon Web Services AWS software,Software
2062,Healthcare Representative,41-4011.00,McAfee,Software
2062,Healthcare Representative,41-4011.00,Scheduling software,Software
2062,Healthcare Representative,41-4011.00,Microsoft PowerPoint,Software
2062,Healthcare Representative,41-4011.00,NetSuite ERP,Software
2062,Healthcare Representative,41-4011.00,Web browser software,Software
2062,Healthcare Representative,41-4011.00,Linux,Software
2062,Healthcare Representative,41-4011.00,IBM SPSS Statistics,Software
2062,Healthcare Representative,41-4011.00,Microsoft Word,Software
2062,Healthcare Representative,41-4011.00,Salesforce.com Salesforce CRM,Software
2062,Healthcare Representative,41-4011.00,Act!,Software
2062,Healthcare Representative,41-4011.00,Google Ads,Software
2062,Healthcare Representative,41-4011.00,LogMeIn GoToWebinar,Software
2062,Healthcare Representative,41-4011.00,Oracle Hyperion,Software
2062,Healthcare Representative,41-4011.00,Microsoft Outlook,Software
2062,Healthcare Representative,41-4011.00,Microsoft SharePoint,Software
2062,Healthcare Representative,41-4011.00,MicroStrategy,Software
2062,Healthcare Representative,41-4011.00,ActionWare,Software
2062,Healthcare Representative,41-4011.00,Microsoft Exchange,Software
2062,Healthcare Representative,41-4011.00,Apache Hadoop,Software
2062,Healthcare Representative,41-4011.00,LogMeIn GoToMeeting,Software
2062,Healthcare Representative,41-4011.00,LexisNexis,Software
2062,Healthcare Representative,41-4011.00,Teradata Database,Software
2062,Healthcare Representative,41-4011.00,Microsoft Excel,Software
2062,Healthcare Representative,41-4011.00,Khameleon,Software
2062,Healthcare Representative,41-4011.00,Microsoft Dynamics,Software
2062,Healthcare Representative,41-4011.00,SAP software,Software
2062,Healthcare Representative,41-4011.00,IBM Notes,Software
2062,Healthcare Representative,41-4011.00,R,Software
2062,Healthcare Representative,41-4011.00,Microsoft Access,Software
2062,Healthcare Representative,41-4011.00,Enterprise application integration EAI software,Software
2062,Healthcare Representative,41-4011.00,Oracle Database,Software
2062,Healthcare Representative,41-4011.00,Intuit QuickBooks,Software
2062,Healthcare Representative,41-4011.00,Citrix cloud computing software,Software
2062,Healthcare Representative,41-4011.00,Tax software,Software
2064,Manufacturing Director,11-1021.00,Speaking,Essential
2064,Manufacturing Director,11-1021.00,Critical Thinking,Essential
2064,Manufacturing Director,11-1021.00,Reading Comprehension,Essential
2064,Manufacturing Director,11-1021.00,Monitoring,Essential
2064,Manufacturing Director,11-1021.00,Science,Essential
2064,Manufacturing Director,11-1021.00,Active Learning,Essential
2064,Manufacturing Director,11-1021.00,Active Listening,Essential
2064,Manufacturing Director,11-1021.00,Qlik Tech QlikView,Software
2064,Manufacturing Director,11-1021.00,Geographic information system GIS software,Software
2064,Manufacturing Director,11-1021.00,Mozilla Thunderbird,Software
2064,Manufacturing Director,11-1021.00,Apple Final Cut Pro,Software
2064,Manufacturing Director,11-1021.00,Splunk Enterprise,Software
2064,Manufacturing Director,11-1021.00,Amazon Web Services AWS software,Software
2064,Manufacturing Director,11-1021.00,Microsoft PowerPoint,Software
2064,Manufacturing Director,11-1021.00,Microsoft Project,Software
2064,Manufacturing Director,11-1021.00,Flipgrid,Software
2064,Manufacturing Director,11-1021.00,R,Software
2064,Manufacturing Director,11-1021.00,LSA Visual Easy Lean,Software
2064,Manufacturing Director,11-1021.00,Microsoft Publisher,Software
2064,Manufacturing Director,11-1021.00,Marketo Marketing Automation,Software
2064,Manufacturing Director,11-1021.00,Eko,Software
2064,Manufacturing Director,11-1021.00,Avidian Technologies Prophet,Software
2064,Manufacturing Director,11-1021.00,Microsoft Excel,Software
2064,Manufacturing Director,11-1021.00,Microsoft Internet Explorer,Software
2064,Manufacturing Director,11-1021.00,Deacom ERP,Software
2064,Manufacturing Director,11-1021.00,Salesforce software,Software
2064,Manufacturing Director,11-1021.00,Software on Sailboats Desktop Sales Manager,Software
2064,Manufacturing Director,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,Software
2064,Manufacturing Director,11-1021.00,Autodesk AutoCAD,Software
2064,Manufacturing Director,11-1021.00,SAP Crystal Reports,Software
2064,Manufacturing Director,11-1021.00,Social media sites,Software
2064,Manufacturing Director,11-1021.00,Salesforce.com Salesforce CRM,Software
2064,Manufacturing Director,11-1021.00,Google Slides,Software
2064,Manufacturing Director,11-1021.00,Mozilla Firefox,Software
2064,Manufacturing Director,11-1021.00,Oracle Eloqua,Software
2064,Manufacturing Director,11-1021.00,Extensible markup language XML,Software
2064,Manufacturing Director,11-1021.00,Oracle Business Intelligence Enterprise Edition,Software
2064,Manufacturing Director,11-1021.00,NetSuite ERP,Software
2064,Manufacturing Director,11-1021.00,Database software,Software
2064,Manufacturing Director,11-1021.00,Google Ads,Software
2064,Manufacturing Director,11-1021.00,Oracle Database,Software
2064,Manufacturing Director,11-1021.00,Atlassian JIRA,Software
2064,Manufacturing Director,11-1021.00,Kronos Workforce Timekeeper,Software
2064,Manufacturing Director,11-1021.00,Structured query language SQL,Software
2064,Manufacturing Director,11-1021.00,Google Drive,Software
2064,Manufacturing Director,11-1021.00,Oracle E-Business Suite Financials,Software
2064,Manufacturing Director,11-1021.00,Oracle PeopleSoft,Software
2064,Manufacturing Director,11-1021.00,Delphi Technology,Software
2064,Manufacturing Director,11-1021.00,IBM InfoSphere DataStage,Software
2064,Manufacturing Director,11-1021.00,AMG Teleran SalesInSync,Software
2064,Manufacturing Director,11-1021.00,Adobe Acrobat,Software
2064,Manufacturing Director,11-1021.00,Puppet,Software
2064,Manufacturing Director,11-1021.00,Oracle Solaris,Software
2064,Manufacturing Director,11-1021.00,Apple Keynote,Software
2064,Manufacturing Director,11-1021.00,Airtable,Software
2064,Manufacturing Director,11-1021.00,McAfee,Software
2064,Manufacturing Director,11-1021.00,HubSpot software,Software
2064,Manufacturing Director,11-1021.00,Microsoft Visual Basic for Applications VBA,Software
2064,Manufacturing Director,11-1021.00,Microsoft OneNote,Software
2064,Manufacturing Director,11-1021.00,Microsoft Visual Basic,Software
2064,Manufacturing Director,11-1021.00,Evernote,Software
2064,Manufacturing Director,11-1021.00,YouTube,Software
2064,Manufacturing Director,11-1021.00,SAP Business Objects,Software
2064,Manufacturing Director,11-1021.00,Blackboard software,Software
2064,Manufacturing Director,11-1021.00,Microsoft Visio,Software
2064,Manufacturing Director,11-1021.00,Intuit QuickBooks,Software
2064,Manufacturing Director,11-1021.00,HEAT Software GoldMine,Software
2064,Manufacturing Director,11-1021.00,Microsoft Word,Software
2064,Manufacturing Director,11-1021.00,Blackbaud The Raiser's Edge,Software
2064,Manufacturing Director,11-1021.00,PostgreSQL,Software
2064,Manufacturing Director,11-1021.00,CNC Mastercam,Software
2064,Manufacturing Director,11-1021.00,Tax software,Software
2064,Manufacturing Director,11-1021.00,Savant MobileRanger,Software
2064,Manufacturing Director,11-1021.00,SAP software,Software
2064,Manufacturing Director,11-1021.00,Slack,Software
2064,Manufacturing Director,11-1021.00,Apache Hadoop,Software
2064,Manufacturing Director,11-1021.00,Dynamic Energy Systems MedAct,Software
2064,Manufacturing Director,11-1021.00,Personnel scheduling software,Software
2064,Manufacturing Director,11-1021.00,Facebook,Software
2064,Manufacturing Director,11-1021.00,Citrix cloud computing software,Software
2064,Manufacturing Director,11-1021.00,Oracle Fusion Applications,Software
2064,Manufacturing Director,11-1021.00,Oracle PeopleSoft Financials,Software
2064,Manufacturing Director,11-1021.00,NetSuite NetCRM,Software
2064,Manufacturing Director,11-1021.00,Microsoft Windows,Software
2064,Manufacturing Director,11-1021.00,Adobe Creative Cloud software,Software
2064,Manufacturing Director,11-1021.00,Microsoft Office software,Software
2064,Manufacturing Director,11-1021.00,vtiger CRM,Software
2064,Manufacturing Director,11-1021.00,Oracle Taleo,Software
2064,Manufacturing Director,11-1021.00,Supervisory control and data acquisition SCADA software,Software
2064,Manufacturing Director,11-1021.00,Microsoft Dynamics,Software
2064,Manufacturing Director,11-1021.00,Adobe Photoshop,Software
2064,Manufacturing Director,11-1021.00,Microsoft Access,Software
2064,Manufacturing Director,11-1021.00,Datawatch Monarch,Software
2064,Manufacturing Director,11-1021.00,Maximizer Software Maximizer Enterprise,Software
2064,Manufacturing Director,11-1021.00,ActionWare,Software
2064,Manufacturing Director,11-1021.00,Shell script,Software
2064,Manufacturing Director,11-1021.00,Quest Erwin Data Modeler,Software
2064,Manufacturing Director,11-1021.00,Screencastify,Software
2065,Sales Executive,41-4012.00,Active Learning,Essential
2065,Sales Executive,41-4012.00,Reading Comprehension,Essential
2065,Sales Executive,41-4012.00,Monitoring,Essential
2065,Sales Executive,41-4012.00,Science,Essential
2065,Sales Executive,41-4012.00,Speaking,Essential
2065,Sales Executive,41-4012.00,Active Listening,Essential
2065,Sales Executive,41-4012.00,Critical Thinking,Essential
2065,Sales Executive,41-4012.00,Microsoft Excel,Software
2065,Sales Executive,41-4012.00,SAS,Software
2065,Sales Executive,41-4012.00,Commence Application Suite,Software
