EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight
1733,41-4012.00,Microsoft PowerPoint,3.0
1733,41-4012.00,Advantage Signature Marketing Group Web Master,3.0
1733,41-4012.00,SeaMonkey,3.0
1733,41-4012.00,IBM SPSS Statistics,3.0
1733,41-4012.00,Apple Keynote,3.0
1733,41-4012.00,Computerized call calendars,3.0
1733,41-4012.00,Oracle JD Edwards EnterpriseOne,3.0
1733,41-4012.00,Blackboard software,3.0
1733,41-4012.00,Database software,3.0
1733,41-4012.00,Learning Strategies,2.25
1733,41-4012.00,Microsoft SharePoint,3.0
1733,41-4012.00,HubSpot software,3.0
1733,41-4012.00,Active Learning,3.12
1733,41-4012.00,Novo Customer Tracking Software,3.0
1734,41-4012.00,Qlik Tech QlikView,3.0
1734,41-4012.00,Google Docs,3.0
1734,41-4012.00,NetSuite NetCRM,3.0
1734,41-4012.00,Salesforce software,3.0
1734,41-4012.00,Slack,3.0
1734,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1734,41-4012.00,IBM Notes,3.0
1734,41-4012.00,SalesInSync,3.0
1734,41-4012.00,Sage 50 Accounting,3.0
1734,41-4012.00,Oracle Eloqua,3.0
1734,41-4012.00,Microsoft Dynamics GP,3.0
1734,41-4012.00,Google Ads,3.0
1734,41-4012.00,vtiger CRM,3.0
1734,41-4012.00,Apple macOS,3.0
1734,41-4012.00,Apache Groovy,3.0
1734,41-4012.00,FileMaker Pro,3.0
1734,41-4012.00,Microsoft Project,3.0
1734,41-4012.00,Microsoft Dynamics CRM,3.0
1734,41-4012.00,UNIX,3.0
1734,41-4012.00,Handheld computer device software,3.0
1734,41-4012.00,HydraNet,3.0
1734,41-4012.00,Eclipse IDE,3.0
1734,41-4012.00,LogMeIn GoToMeeting,3.0
1734,41-4012.00,Active Listening,4.0
1734,41-4012.00,LinkedIn,3.0
1734,41-4012.00,Citrix cloud computing software,3.0
1734,41-4012.00,Mozilla Firefox,3.0
1734,41-4012.00,Google Slides,3.0
1734,41-4012.00,NetSuite ERP,3.0
1734,41-4012.00,Oracle PeopleSoft,3.0
1734,41-4012.00,Adobe Dreamweaver,3.0
1734,41-4012.00,Computerized time management systems,3.0
1734,41-4012.00,Virtual private networking VPN software,3.0
1734,41-4012.00,Microsoft Exchange,3.0
1734,41-4012.00,Contract Central,3.0
1734,41-4012.00,Ardexus TASC,3.0
1734,41-4012.00,ACT! Premium,3.0
1734,41-4012.00,SAP Business Objects,3.0
1734,41-4012.00,Google Drive,3.0
1734,41-4012.00,Marketo Marketing Automation,3.0
1734,41-4012.00,IBM Cognos Impromptu,3.0
1734,41-4012.00,Mathematics,2.25
1734,41-4012.00,Science,1.0
1734,41-4012.00,Microsoft PowerPoint,3.0
1734,41-4012.00,IBM SPSS Statistics,3.0
1734,41-4012.00,Apple Keynote,3.0
1734,41-4012.00,Database software,3.0
1734,41-4012.00,Geographic information system GIS software,3.0
1734,41-4012.00,Microsoft Dynamics,3.0
1734,41-4012.00,HubSpot software,3.0
1734,41-4012.00,SAP software,3.0
1734,41-4012.00,Novo Customer Tracking Software,3.0
1735,29-2012.00,Electronic medical record EMR software,3.0
1735,29-2012.00,Microsoft Outlook,3.0
1735,29-2012.00,Google Docs,3.0
1735,29-2012.00,Reimbursement screening software,3.0
1735,29-2012.00,Data entry software,3.0
1735,29-2012.00,Active Listening,3.62
1735,29-2012.00,National Instruments LabVIEW,3.0
1735,29-2012.00,Laboratory information system LIS,3.0
1735,29-2012.00,Commercial plate reader software,3.0
1735,29-2012.00,Quizlet,3.0
1735,29-2012.00,Medical system integration software,3.0
1735,29-2012.00,Writing,3.0
1735,29-2012.00,Mathematics,2.75
1735,29-2012.00,Microsoft Word,3.0
1736,11-1021.00,Microsoft Excel,3.0
1736,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1736,11-1021.00,Oracle Database,3.0
1736,11-1021.00,SAS,3.0
1736,11-1021.00,Google Ads,3.0
1736,11-1021.00,The MathWorks MATLAB,3.0
1736,11-1021.00,Oracle Eloqua,3.0
1736,11-1021.00,Microsoft Dynamics GP,3.0
1736,11-1021.00,Mozilla Thunderbird,3.0
1736,11-1021.00,Siemens NX,3.0
1736,11-1021.00,FileMaker Pro,3.0
1736,11-1021.00,Apple Final Cut Pro,3.0
1736,11-1021.00,MicroStrategy,3.0
1736,11-1021.00,LinkedIn,3.0
1736,11-1021.00,Active Learning,3.62
1736,11-1021.00,Airtable,3.0
1736,11-1021.00,Citrix cloud computing software,3.0
1736,11-1021.00,Deacom ERP,3.0
1736,11-1021.00,Splunk Enterprise,3.0
1736,11-1021.00,Adobe Photoshop,3.0
1736,11-1021.00,NetSuite ERP,3.0
1736,11-1021.00,Google Slides,3.0
1736,11-1021.00,Puppet,3.0
1736,11-1021.00,Microsoft Word,3.0
1736,11-1021.00,Act!,3.0
1736,11-1021.00,Microsoft Office software,3.0
1736,11-1021.00,Fund accounting software,3.0
1736,11-1021.00,Microsoft Exchange,3.0
1736,11-1021.00,Writing,3.5
1736,11-1021.00,Sugar CRM,3.0
1736,11-1021.00,Salesforce.com Salesforce CRM,3.0
1736,11-1021.00,Microsoft Visual Basic,3.0
1736,11-1021.00,Microsoft OneNote,3.0
1736,11-1021.00,IBM Power Systems software,3.0
1736,11-1021.00,Oracle Hyperion,3.0
1736,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0
1736,11-1021.00,McAfee,3.0
1736,11-1021.00,Datawatch Monarch,3.0
1736,11-1021.00,Oracle Solaris,3.0
1736,11-1021.00,Mathematics,2.62
1736,11-1021.00,Microsoft PowerPoint,3.0
1736,11-1021.00,Intuit QuickBooks,3.0
1736,11-1021.00,IBM SPSS Statistics,3.0
1736,11-1021.00,Apple Keynote,3.0
1736,11-1021.00,Microsoft Windows,3.0
1736,11-1021.00,Medical condition coding software,3.0
1736,11-1021.00,Blackboard software,3.0
1736,11-1021.00,Database software,3.0
1736,11-1021.00,Geographic information system GIS software,3.0
1736,11-1021.00,Microsoft SharePoint,3.0
1736,11-1021.00,HubSpot software,3.0
1736,11-1021.00,Eko,3.0
1736,11-1021.00,Blackbaud The Raiser's Edge,3.0
1737,29-2012.00,Science,3.0
1737,29-2012.00,Electronic medical record EMR software,3.0
1737,29-2012.00,Microsoft Outlook,3.0
1737,29-2012.00,Reimbursement screening software,3.0
1737,29-2012.00,Minitab,3.0
1737,29-2012.00,Laboratory information system LIS,3.0
1737,29-2012.00,Active Listening,3.62
1737,29-2012.00,National Instruments LabVIEW,3.0
1737,29-2012.00,Database software,3.0
1737,29-2012.00,Monitoring,3.0
1737,29-2012.00,Hematology laboratory workflow management software,3.0
1737,29-2012.00,Billing software,3.0
1737,29-2012.00,SAP software,3.0
1737,29-2012.00,Microsoft Word,3.0
1739,41-4012.00,NetSuite NetCRM,3.0
1739,41-4012.00,Tax software,3.0
1739,41-4012.00,Data entry software,3.0
1739,41-4012.00,IBM Notes,3.0
1739,41-4012.00,Sage 50 Accounting,3.0
1739,41-4012.00,Google Ads,3.0
1739,41-4012.00,Ardexus Mode,3.0
1739,41-4012.00,Microsoft Visio,3.0
1739,41-4012.00,vtiger CRM,3.0
1739,41-4012.00,Apache Groovy,3.0
1739,41-4012.00,Microsoft Dynamics CRM,3.0
1739,41-4012.00,Handheld computer device software,3.0
1739,41-4012.00,Eclipse IDE,3.0
1739,41-4012.00,NortonLifeLock cybersecurity software,3.0
1739,41-4012.00,Contact management systems,3.0
1739,41-4012.00,MicroStrategy,3.0
1739,41-4012.00,Autodesk AutoCAD,3.0
1739,41-4012.00,Aptean Onyx CRM,3.0
1739,41-4012.00,Active Learning,3.12
1739,41-4012.00,Oracle Fusion Applications,3.0
1739,41-4012.00,Evernote,3.0
1739,41-4012.00,SmugMug Flickr,3.0
1739,41-4012.00,NetSuite ERP,3.0
1739,41-4012.00,Hypertext markup language HTML,3.0
1739,41-4012.00,Fund accounting software,3.0
1739,41-4012.00,Microsoft Exchange,3.0
1739,41-4012.00,Sage SalesLogix,3.0
1739,41-4012.00,Yardi software,3.0
1739,41-4012.00,Adobe Acrobat,3.0
1739,41-4012.00,Google Meet,3.0
1739,41-4012.00,Critical Thinking,3.5
1739,41-4012.00,Microsoft OneNote,3.0
1739,41-4012.00,ACT! Premium,3.0
1739,41-4012.00,Google Drive,3.0
1739,41-4012.00,Epic Systems,3.0
1739,41-4012.00,IBM Cognos Impromptu,3.0
1739,41-4012.00,Tigerpaw,3.0
1739,41-4012.00,ESRI ArcGIS software,3.0
1739,41-4012.00,Microsoft Outlook,3.0
1739,41-4012.00,Voice over internet protocol VoIP system software,3.0
1739,41-4012.00,Adobe InDesign,3.0
1739,41-4012.00,IBM SPSS Statistics,3.0
1739,41-4012.00,Apple Keynote,3.0
1739,41-4012.00,Computerized call calendars,3.0
1739,41-4012.00,Oracle JD Edwards EnterpriseOne,3.0
1739,41-4012.00,Database software,3.0
1739,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0
1739,41-4012.00,Writing,3.25
1739,41-4012.00,Microsoft Dynamics,3.0
1739,41-4012.00,Google Analytics,3.0
1739,41-4012.00,SAP software,3.0
1739,41-4012.00,Eko,3.0
1740,11-1021.00,Qlik Tech QlikView,3.0
1740,11-1021.00,Google Docs,3.0
1740,11-1021.00,StataCorp Stata,3.0
1740,11-1021.00,Tax software,3.0
1740,11-1021.00,SAP Crystal Reports,3.0
1740,11-1021.00,IBM Notes,3.0
1740,11-1021.00,Microsoft Dynamics GP,3.0
1740,11-1021.00,Mozilla Thunderbird,3.0
1740,11-1021.00,Social media sites,3.0
1740,11-1021.00,Microsoft Visio,3.0
1740,11-1021.00,Oracle Taleo,3.0
1740,11-1021.00,vtiger CRM,3.0
1740,11-1021.00,IBM InfoSphere DataStage,3.0
1740,11-1021.00,Screencastify,3.0
1740,11-1021.00,Personnel scheduling software,3.0
1740,11-1021.00,Apple Final Cut Pro,3.0
1740,11-1021.00,Nagios,3.0
1740,11-1021.00,Active Listening,4.0
1740,11-1021.00,MicroStrategy,3.0
1740,11-1021.00,Realization Streamliner,3.0
1740,11-1021.00,GroupMe,3.0
1740,11-1021.00,Atlassian JIRA,3.0
1740,11-1021.00,Vanguard Software Vanguard Sales Manager,3.0
1740,11-1021.00,Payroll software,3.0
1740,11-1021.00,Citrix cloud computing software,3.0
1740,11-1021.00,Mozilla Firefox,3.0
1740,11-1021.00,Delphi Technology,3.0
1740,11-1021.00,Splunk Enterprise,3.0
1740,11-1021.00,Adobe Photoshop,3.0
1740,11-1021.00,Veritas NetBackup,3.0
1740,11-1021.00,Microsoft FrontPage,3.0
1740,11-1021.00,Microsoft Office software,3.0
1740,11-1021.00,Adobe Acrobat,3.0
1740,11-1021.00,Salesforce.com Salesforce CRM,3.0
1740,11-1021.00,Critical Thinking,3.88
1740,11-1021.00,Microsoft Visual Basic,3.0
1740,11-1021.00,Google Drive,3.0
1740,11-1021.00,Maximizer Software Maximizer Enterprise,3.0
1740,11-1021.00,McAfee,3.0
1740,11-1021.00,Software on Sailboats Desktop Sales Manager,3.0
1740,11-1021.00,Sage MAS 500,3.0
1740,11-1021.00,Oracle Solaris,3.0
1740,11-1021.00,IBM Cognos Impromptu,3.0
1740,11-1021.00,Microsoft PowerPoint,3.0
1740,11-1021.00,SeaMonkey,3.0
1740,11-1021.00,Apple Keynote,3.0
1740,11-1021.00,Microsoft Windows,3.0
1740,11-1021.00,Blackbaud The Raiser's Edge,3.0
1740,11-1021.00,Apache Hadoop,3.0
1740,11-1021.00,LSA Visual Easy Lean,3.0
1740,11-1021.00,CNC Mastercam,3.0
1740,11-1021.00,The MathWorks MATLAB,3.0
1740,11-1021.00,Monitoring,4.0
1744,13-1071.00,Salesforce software,3.0
1744,13-1071.00,BlackDog Recruiting,3.0
1744,13-1071.00,Tax software,3.0
1744,13-1071.00,Intelligent Algorithms InfoGIST Platinum Recruiter,3.0
1744,13-1071.00,Bond International Adapt Staffing,3.0
1744,13-1071.00,Oracle Database,3.0
1744,13-1071.00,Recruitment management software,3.0
1744,13-1071.00,SAS,3.0
1744,13-1071.00,Job posting software,3.0
1744,13-1071.00,Facebook,3.0
1744,13-1071.00,Sage 50 Accounting,3.0
1744,13-1071.00,Microsoft Visual Basic for Applications VBA,3.0
1744,13-1071.00,Extensible markup language XML,3.0
1744,13-1071.00,Oracle Eloqua,3.0
1744,13-1071.00,Careerbuilder.com,3.0
1744,13-1071.00,Oracle Taleo,3.0
1744,13-1071.00,Oracle WebLogic Server,3.0
1744,13-1071.00,Oracle E-Business Suite Financials,3.0
1744,13-1071.00,FileMaker Pro,3.0
1744,13-1071.00,Microsoft Project,3.0
1744,13-1071.00,Background checking software,3.0
1744,13-1071.00,Microsoft SQL Server Reporting Services SSRS,3.0
1744,13-1071.00,TempWorks recruiting and staffing software,3.0
1744,13-1071.00,Evernote,3.0
1744,13-1071.00,MEDITECH software,3.0
1744,13-1071.00,Adobe Photoshop,3.0
1744,13-1071.00,NetSuite ERP,3.0
1744,13-1071.00,Oracle HRIS,3.0
1744,13-1071.00,eQuest,3.0
1744,13-1071.00,Intelius,3.0
1744,13-1071.00,Google Slides,3.0
1744,13-1071.00,Resume processing software,3.0
1744,13-1071.00,Microsoft SQL Server,3.0
1744,13-1071.00,Workday software,3.0
1744,13-1071.00,GoBackgrounds,3.0
1744,13-1071.00,SAP ERP Human Capital Management,3.0
1744,13-1071.00,Adobe Acrobat,3.0
1744,13-1071.00,PowerPlace Professional,3.0
1744,13-1071.00,SAP software,3.0
1744,13-1071.00,Google Meet,3.0
1744,13-1071.00,Critical Thinking,3.88
1744,13-1071.00,Google Drive,3.0
1744,13-1071.00,Resume converter software,3.0
1744,13-1071.00,Bond International Software Bond StaffSuite,3.0
1744,13-1071.00,Advanced business application programming ABAP,3.0
1744,13-1071.00,HireAbility ResumeParser,3.0
1744,13-1071.00,IBM Cognos Impromptu,3.0
1744,13-1071.00,ESRI ArcGIS software,3.0
1744,13-1071.00,Intuit QuickBooks,3.0
1744,13-1071.00,VCG Pointwing,3.0
1744,13-1071.00,LexisNexis,3.0
1744,13-1071.00,Web browser software,3.0
1744,13-1071.00,Sendouts Recruiting,3.0
1744,13-1071.00,Assessment software,3.0
1744,13-1071.00,DGCC.com RecruitTrack,3.0
1744,13-1071.00,Vendor management system software,3.0
1744,13-1071.00,StaffingSoft Staffing Edition,3.0
1744,13-1071.00,Learning Strategies,3.0
1744,13-1071.00,Technomedia Hodes iQ,3.0
1744,13-1071.00,Oracle Business Intelligence Enterprise Edition,3.0
1744,13-1071.00,HireLogic PowerPlace,3.0
1744,13-1071.00,Candidate screening software,3.0
1744,13-1071.00,Active Learning,3.25
1744,13-1071.00,Blackbaud The Raiser's Edge,3.0
1745,19-1029.01,Salesforce software,3.0
1745,19-1029.01,Data visualization software,3.0
1745,19-1029.01,Microsoft Excel,3.0
1745,19-1029.01,Genome Analysis Toolkit GATK,3.0
1745,19-1029.01,R,3.0
1745,19-1029.01,C,3.0
1745,19-1029.01,Extensible markup language XML,3.0
1745,19-1029.01,Microsoft Visual Basic for Applications VBA,3.0
1745,19-1029.01,Genedata Expressionist,3.0
1745,19-1029.01,Public genomic databases,3.0
1745,19-1029.01,Apache Groovy,3.0
1745,19-1029.01,Bioconductor,3.0
1745,19-1029.01,DNA sequencing software,3.0
1745,19-1029.01,UNIX,3.0
1745,19-1029.01,Illumina Laboratory Information Management System LIMS,3.0
1745,19-1029.01,GitHub,3.0
1745,19-1029.01,Tibco S-PLUS,3.0
1745,19-1029.01,TIBCO Spotfire S+,3.0
1745,19-1029.01,ENSEMBL,3.0
1745,19-1029.01,Microsoft SQL Server,3.0
1745,19-1029.01,Microsoft Access,3.0
1745,19-1029.01,Velvet,3.0
1745,19-1029.01,jQuery,3.0
1745,19-1029.01,Roche 454 Life Sciences GS Data Analysis,3.0
1745,19-1029.01,Django,3.0
1745,19-1029.01,Object oriented development environment software,3.0
1745,19-1029.01,Cufflinks,3.0
1745,19-1029.01,Linux,3.0
1745,19-1029.01,Science,4.0
1745,19-1029.01,BLAT,3.0
1745,19-1029.01,BWA,3.0
1745,19-1029.01,NoSQL,3.0
1745,19-1029.01,Learning Strategies,3.0
1745,19-1029.01,RNA sequencing software,3.0
1745,19-1029.01,Speaking,4.0
1745,19-1029.01,Tableau,3.0
1746,13-1071.00,Tableau,3.0
1746,13-1071.00,Talent Technology Talemetry,3.0
1746,13-1071.00,BlackDog Recruiting,3.0
1746,13-1071.00,Slack,3.0
1746,13-1071.00,Kronos Workforce Payroll,3.0
1746,13-1071.00,PostingPal,3.0
1746,13-1071.00,Intelligent Algorithms InfoGIST Platinum Recruiter,3.0
1746,13-1071.00,ResumeRobot,3.0
1746,13-1071.00,IBM Notes,3.0
1746,13-1071.00,Google Ads,3.0
1746,13-1071.00,Oracle Eloqua,3.0
1746,13-1071.00,Social media sites,3.0
1746,13-1071.00,Careerbuilder.com,3.0
1746,13-1071.00,Loom,3.0
1746,13-1071.00,Human resource management software HRMS,3.0
1746,13-1071.00,Arbita OneWorld,3.0
1746,13-1071.00,Adobe Illustrator,3.0
1746,13-1071.00,Microsoft Project,3.0
1746,13-1071.00,Candidate tracking software,3.0
1746,13-1071.00,Apple Final Cut Pro,3.0
1746,13-1071.00,Blackdog,3.0
1746,13-1071.00,MicroStrategy,3.0
1746,13-1071.00,YouTube,3.0
1746,13-1071.00,Oracle PeopleSoft Financials,3.0
1746,13-1071.00,Oracle Fusion Applications,3.0
1746,13-1071.00,Airtable,3.0
1746,13-1071.00,Adobe Photoshop,3.0
1746,13-1071.00,Data Frenzy,3.0
1746,13-1071.00,Microsoft Word,3.0
1746,13-1071.00,Kronos Workforce HR,3.0
1746,13-1071.00,Resume processing software,3.0
1746,13-1071.00,Microsoft Access,3.0
1746,13-1071.00,Microsoft Office software,3.0
1746,13-1071.00,Adobe Dreamweaver,3.0
1746,13-1071.00,Arbita OnePost,3.0
1746,13-1071.00,Main Sequence Technologies PCRecruiter Resume Inhaler,3.0
1746,13-1071.00,ICIMS,3.0
1746,13-1071.00,GoBackgrounds,3.0
1746,13-1071.00,Google Meet,3.0
1746,13-1071.00,Main Sequence Technologies PCRecruiter,3.0
1746,13-1071.00,Critical Thinking,3.88
1746,13-1071.00,Resume extraction and search software,3.0
1746,13-1071.00,Ellucian Banner Human Resources,3.0
1746,13-1071.00,HireAbility ResumeParser,3.0
1746,13-1071.00,IBM Cognos Impromptu,3.0
1746,13-1071.00,Mathematics,2.0
1746,13-1071.00,ESRI ArcGIS software,3.0
1746,13-1071.00,Microsoft Outlook,3.0
1746,13-1071.00,Safari Software Products Safari,3.0
1746,13-1071.00,Online databases,3.0
1746,13-1071.00,VCG Pointwing,3.0
1746,13-1071.00,LexisNexis,3.0
1746,13-1071.00,AST Staff Matrix,3.0
1746,13-1071.00,Oracle JD Edwards EnterpriseOne,3.0
1746,13-1071.00,Assessment software,3.0
1746,13-1071.00,Vendor management system software,3.0
1746,13-1071.00,Database software,3.0
1746,13-1071.00,Technomedia Hodes iQ,3.0
1746,13-1071.00,IBM Domino,3.0
1746,13-1071.00,ApplicantPro iApplicants,3.0
1746,13-1071.00,Speaking,4.12
1746,13-1071.00,Google Analytics,3.0
1746,13-1071.00,SAP software,3.0
1746,13-1071.00,Bond International Adapt Staffing,3.0
1747,13-1071.00,Google Docs,3.0
1747,13-1071.00,Resource Edge TalentHook Sphere,3.0
1747,13-1071.00,Salesforce software,3.0
1747,13-1071.00,RecruitTrack,3.0
1747,13-1071.00,Microsoft Excel,3.0
1747,13-1071.00,Bond International Adapt Staffing,3.0
1747,13-1071.00,Oracle Database,3.0
1747,13-1071.00,Adobe Creative Cloud software,3.0
1747,13-1071.00,SAP Crystal Reports,3.0
1747,13-1071.00,Job posting software,3.0
1747,13-1071.00,Facebook,3.0
1747,13-1071.00,Social media sites,3.0
1747,13-1071.00,Microsoft Visio,3.0
1747,13-1071.00,Oracle Taleo,3.0
1747,13-1071.00,Zoom,3.0
1747,13-1071.00,BrightMove Applicant Tracking System,3.0
1747,13-1071.00,Oracle WebLogic Server,3.0
1747,13-1071.00,IBM InfoSphere DataStage,3.0
1747,13-1071.00,Microsoft SQL Server Reporting Services SSRS,3.0
1747,13-1071.00,Candidate tracking software,3.0
1747,13-1071.00,Blackdog,3.0
1747,13-1071.00,Active Listening,4.0
1747,13-1071.00,MicroStrategy,3.0
1747,13-1071.00,Kronos Workforce Timekeeper,3.0
1747,13-1071.00,Industrial Code Recruitpoint.net,3.0
1747,13-1071.00,Oracle PeopleSoft Human Capital Management,3.0
1747,13-1071.00,Drupal,3.0
1747,13-1071.00,SmugMug Flickr,3.0
1747,13-1071.00,Microsoft Internet Explorer,3.0
1747,13-1071.00,Google Slides,3.0
1747,13-1071.00,Hypertext markup language HTML,3.0
1747,13-1071.00,FaceTime,3.0
1747,13-1071.00,eQuest,3.0
1747,13-1071.00,Reading Comprehension,4.0
1747,13-1071.00,Micro J Systems PcHunter,3.0
1747,13-1071.00,ADP Workforce Now,3.0
1747,13-1071.00,Microsoft Office software,3.0
1747,13-1071.00,Arbita OnePost,3.0
1747,13-1071.00,MPAY Millennium,3.0
1747,13-1071.00,SAP ERP Human Capital Management,3.0
1747,13-1071.00,Adobe Acrobat,3.0
1747,13-1071.00,Google Meet,3.0
1747,13-1071.00,Main Sequence Technologies PCRecruiter,3.0
1747,13-1071.00,IBM Power Systems software,3.0
1747,13-1071.00,Google Drive,3.0
1747,13-1071.00,Bond International Software Bond StaffSuite,3.0
1747,13-1071.00,Oracle Solaris,3.0
1747,13-1071.00,HireAbility ResumeParser,3.0
1747,13-1071.00,Google,3.0
1747,13-1071.00,IBM Cognos Impromptu,3.0
1747,13-1071.00,Microsoft Outlook,3.0
1747,13-1071.00,Recruit Wizard,3.0
1747,13-1071.00,Safari Software Products Safari,3.0
1747,13-1071.00,VCG Pointwing,3.0
1747,13-1071.00,IBM SPSS Statistics,3.0
1747,13-1071.00,Sendouts Recruiting,3.0
1747,13-1071.00,Oracle JD Edwards EnterpriseOne,3.0
1747,13-1071.00,Blackboard software,3.0
1747,13-1071.00,Technomedia Hodes iQ,3.0
1747,13-1071.00,Adobe Human Capital Application Solution Accelerator,3.0
1747,13-1071.00,Kronos Workforce HR,3.0
1747,13-1071.00,Google Analytics,3.0
1747,13-1071.00,Adobe LifeCycle Enterprise Suite,3.0
1747,13-1071.00,Active Learning,3.25
1749,41-4012.00,Qlik Tech QlikView,3.0
1749,41-4012.00,NetSuite NetCRM,3.0
1749,41-4012.00,Salesforce software,3.0
1749,41-4012.00,Data entry software,3.0
1749,41-4012.00,Microsoft Excel,3.0
1749,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1749,41-4012.00,Facebook,3.0
1749,41-4012.00,IBM Notes,3.0
1749,41-4012.00,Google Ads,3.0
1749,41-4012.00,Microsoft Dynamics GP,3.0
1749,41-4012.00,Mozilla Thunderbird,3.0
1749,41-4012.00,Zoom,3.0
1749,41-4012.00,Oracle WebLogic Server,3.0
1749,41-4012.00,MASterMind,3.0
1749,41-4012.00,FileMaker Pro,3.0
1749,41-4012.00,Google Classroom,3.0
1749,41-4012.00,SSA Global BPCS,3.0
1749,41-4012.00,Handheld computer device software,3.0
1749,41-4012.00,HydraNet,3.0
1749,41-4012.00,Active Listening,4.0
1749,41-4012.00,YouTube,3.0
1749,41-4012.00,GroupMe,3.0
1749,41-4012.00,Aptean Onyx CRM,3.0
1749,41-4012.00,Evernote,3.0
1749,41-4012.00,SmugMug Flickr,3.0
1749,41-4012.00,Soffront CRM Portal,3.0
1749,41-4012.00,Healthcare common procedure coding system HCPCS,3.0
1749,41-4012.00,Microsoft Access,3.0
1749,41-4012.00,Microsoft Office software,3.0
1749,41-4012.00,Sales force automation software,3.0
1749,41-4012.00,Computerized time management systems,3.0
1749,41-4012.00,Virtual private networking VPN software,3.0
1749,41-4012.00,Microsoft Exchange,3.0
1749,41-4012.00,Sage SalesLogix,3.0
1749,41-4012.00,3M Post-it App,3.0
1749,41-4012.00,Cisco Webex,3.0
1749,41-4012.00,ACT! Premium,3.0
1749,41-4012.00,Google Drive,3.0
1749,41-4012.00,Relavis CRM Portal,3.0
1749,41-4012.00,ESRI ArcGIS software,3.0
1749,41-4012.00,Microsoft PowerPoint,3.0
1749,41-4012.00,LexisNexis,3.0
1749,41-4012.00,Oracle JD Edwards EnterpriseOne,3.0
1749,41-4012.00,Medical condition coding software,3.0
1749,41-4012.00,Blackboard software,3.0
1749,41-4012.00,Database software,3.0
1749,41-4012.00,Learning Strategies,2.25
1749,41-4012.00,Writing,3.25
1749,41-4012.00,Microsoft Dynamics,3.0
1749,41-4012.00,Google Analytics,3.0
1749,41-4012.00,SAP software,3.0
1749,41-4012.00,Eko,3.0
